AREA,SUB AREA,AGE GROUP,SEASON,WEEK,PERCENT P&I,NUM INFLUENZA DEATHS,NUM PNEUMONIA DEATHS,TOTAL DEATHS,PERCENT COMPLETE
State,Maryland,All,2019-20,15,9.6,5,55,623,68.7%
State,Massachusetts,All,2019-20,40,7,0,77,"1,105",> 100%
State,Massachusetts,All,2019-20,41,6.5,0,70,"1,079",> 100%
State,Massachusetts,All,2019-20,42,6.2,0,69,"1,107",> 100%
State,Massachusetts,All,2019-20,43,5.7,0,65,"1,134",> 100%
State,Massachusetts,All,2019-20,44,5.2,0,56,"1,074",99.6%
State,Massachusetts,All,2019-20,45,6.1,0,66,"1,087",> 100%
State,Massachusetts,All,2019-20,46,6.3,0,70,"1,113",> 100%
State,Massachusetts,All,2019-20,47,6.8,0,83,"1,223",> 100%
State,Massachusetts,All,2019-20,48,5.3,1,61,"1,178",> 100%
State,Massachusetts,All,2019-20,49,7.1,0,88,"1,237",> 100%
State,Massachusetts,All,2019-20,50,5.6,0,66,"1,173",> 100%
State,Massachusetts,All,2019-20,51,7,1,78,"1,124",> 100%
State,Massachusetts,All,2019-20,52,6.2,0,74,"1,199",> 100%
State,Massachusetts,All,2019-20,1,8,4,93,"1,209",> 100%
State,Massachusetts,All,2019-20,2,6.3,8,70,"1,233",> 100%
State,Massachusetts,All,2019-20,3,8.6,11,89,"1,158",> 100%
State,Massachusetts,All,2019-20,4,7.4,14,81,"1,292",> 100%
State,Massachusetts,All,2019-20,5,9.7,15,99,"1,179",> 100%
State,Massachusetts,All,2019-20,6,8.5,12,92,"1,228",> 100%
State,Massachusetts,All,2019-20,7,8.2,12,88,"1,225",> 100%
State,Massachusetts,All,2019-20,8,9.1,17,89,"1,159",> 100%
State,Massachusetts,All,2019-20,9,9.2,19,98,"1,265",> 100%
State,Massachusetts,All,2019-20,10,8.4,16,84,"1,191",> 100%
State,Massachusetts,All,2019-20,11,8.3,14,93,"1,282",> 100%
State,Massachusetts,All,2019-20,12,10.3,10,106,"1,126",> 100%
State,Massachusetts,All,2019-20,13,10.9,11,122,"1,222",> 100%
State,Massachusetts,All,2019-20,14,15.8,10,194,"1,289",> 100%
State,Massachusetts,All,2019-20,15,13.3,2,131,"1,003",93%
State,Michigan,All,2019-20,40,5.7,0,104,"1,829",> 100%
State,Michigan,All,2019-20,41,4.8,1,87,"1,833",> 100%
State,Michigan,All,2019-20,42,4.3,0,84,"1,961",> 100%
State,Michigan,All,2019-20,43,4.7,0,90,"1,924",> 100%
State,Michigan,All,2019-20,44,4.8,0,94,"1,941",> 100%
State,Michigan,All,2019-20,45,5.2,0,103,"1,971",> 100%
State,Michigan,All,2019-20,46,6,0,119,"1,981",> 100%
State,Michigan,All,2019-20,47,4.9,2,97,"2,002",> 100%
State,Michigan,All,2019-20,48,5.2,0,101,"1,954",> 100%
State,Michigan,All,2019-20,49,4.6,1,91,"1,987",> 100%
State,Michigan,All,2019-20,50,5.5,2,109,"2,003",> 100%
State,Michigan,All,2019-20,51,5.8,2,116,"2,019",> 100%
State,Michigan,All,2019-20,52,6.1,5,112,"1,919",> 100%
State,Michigan,All,2019-20,1,6.2,13,113,"2,020",> 100%
State,Michigan,All,2019-20,2,7,11,135,"2,091",> 100%
State,Michigan,All,2019-20,3,6.3,7,117,"1,956",> 100%
State,Michigan,All,2019-20,4,5.6,7,105,"2,014",> 100%
State,Michigan,All,2019-20,5,6.4,12,116,"2,000",> 100%
State,Michigan,All,2019-20,6,7.4,8,135,"1,944",> 100%
State,Michigan,All,2019-20,7,6.1,17,105,"2,004",> 100%
State,Michigan,All,2019-20,8,7.6,26,130,"2,063",> 100%
State,Michigan,All,2019-20,9,6.3,28,96,"1,960",> 100%
State,Michigan,All,2019-20,10,6.7,25,107,"1,971",> 100%
State,Michigan,All,2019-20,11,8,21,130,"1,890",> 100%
State,Michigan,All,2019-20,12,7.9,30,121,"1,915",> 100%
State,Michigan,All,2019-20,13,10.4,17,198,"2,074",> 100%
State,Michigan,All,2019-20,14,14.3,14,286,"2,091",> 100%
State,Michigan,All,2019-20,15,11,2,101,939,51.6%
State,Minnesota,All,2019-20,40,5.4,1,47,887,> 100%
State,Minnesota,All,2019-20,41,4.8,0,44,915,> 100%
State,Minnesota,All,2019-20,42,4.7,0,42,889,> 100%
State,Minnesota,All,2019-20,43,7.3,1,61,850,> 100%
State,Minnesota,All,2019-20,44,5.4,0,47,865,> 100%
State,Minnesota,All,2019-20,45,7.2,0,62,866,> 100%
State,Minnesota,All,2019-20,46,5.7,1,53,950,> 100%
State,Minnesota,All,2019-20,47,5.8,0,52,900,> 100%
State,Minnesota,All,2019-20,48,5.6,0,48,863,> 100%
State,Minnesota,All,2019-20,49,5.8,1,53,927,> 100%
State,Minnesota,All,2019-20,50,7.8,3,67,898,> 100%
State,Minnesota,All,2019-20,51,5.9,2,54,950,> 100%
State,Minnesota,All,2019-20,52,4.9,3,46,"1,004",> 100%
State,Minnesota,All,2019-20,1,6.9,7,62,994,> 100%
State,Minnesota,All,2019-20,2,7.2,9,59,945,> 100%
State,Minnesota,All,2019-20,3,7.4,5,65,949,> 100%
State,Minnesota,All,2019-20,4,8.2,5,73,952,> 100%
State,Minnesota,All,2019-20,5,8.4,6,73,938,> 100%
State,Minnesota,All,2019-20,6,7.2,9,57,923,> 100%
State,Minnesota,All,2019-20,7,5.9,6,48,923,> 100%
State,Minnesota,All,2019-20,8,8.5,12,65,906,> 100%
State,Minnesota,All,2019-20,9,9.3,18,68,926,> 100%
State,Minnesota,All,2019-20,10,9.5,19,70,940,> 100%
State,Minnesota,All,2019-20,11,7.9,15,53,856,> 100%
State,Minnesota,All,2019-20,12,9.7,13,69,846,> 100%
State,Minnesota,All,2019-20,13,7.5,4,59,845,> 100%
State,Minnesota,All,2019-20,14,8,8,56,801,98.8%
State,Minnesota,All,2019-20,15,7.8,1,44,577,71.2%
State,Mississippi,All,2019-20,40,4.9,0,29,591,98.3%
State,Mississippi,All,2019-20,41,7.9,1,46,594,98.8%
State,Mississippi,All,2019-20,42,5.7,1,32,580,96.5%
State,Mississippi,All,2019-20,43,6.5,0,39,604,> 100%
State,Mississippi,All,2019-20,44,7.2,0,45,624,> 100%
State,Mississippi,All,2019-20,45,7.3,0,47,647,> 100%
State,Mississippi,All,2019-20,46,5.7,0,36,632,> 100%
State,Mississippi,All,2019-20,47,5.9,1,37,649,> 100%
State,Mississippi,All,2019-20,48,7.3,2,43,616,> 100%
State,Mississippi,All,2019-20,49,7.6,2,48,660,> 100%
State,Mississippi,All,2019-20,50,8.5,2,58,702,> 100%
State,Mississippi,All,2019-20,51,7.8,2,51,679,> 100%
State,Mississippi,All,2019-20,52,7.4,2,44,625,> 100%
State,Mississippi,All,2019-20,1,9.4,2,61,672,> 100%
State,Mississippi,All,2019-20,2,7.9,1,52,669,> 100%
State,Mississippi,All,2019-20,3,7.5,2,46,642,> 100%
State,Mississippi,All,2019-20,4,6.6,3,38,618,> 100%
State,Mississippi,All,2019-20,5,8.4,2,51,634,> 100%
State,Mississippi,All,2019-20,6,9.1,7,59,724,> 100%
State,Mississippi,All,2019-20,7,9,4,55,655,> 100%
State,Mississippi,All,2019-20,8,7.3,5,41,634,> 100%
State,Mississippi,All,2019-20,9,10.4,12,59,685,> 100%
State,Mississippi,All,2019-20,10,9.5,5,57,653,> 100%
State,Mississippi,All,2019-20,11,9.2,7,50,620,> 100%
State,Mississippi,All,2019-20,12,8.7,4,48,599,99.7%
State,Mississippi,All,2019-20,13,8.6,4,50,631,> 100%
State,Mississippi,All,2019-20,14,12.4,1,69,563,93.7%
State,Mississippi,All,2019-20,15,10.5,1,38,372,61.9%
State,Missouri,All,2019-20,40,4.7,0,52,"1,110",97.5%
State,Missouri,All,2019-20,41,3.3,0,36,"1,102",96.8%
State,Missouri,All,2019-20,42,5.3,1,60,"1,145",> 100%
State,Missouri,All,2019-20,43,4.3,0,49,"1,136",99.8%
State,Missouri,All,2019-20,44,5.6,1,67,"1,221",> 100%
State,Missouri,All,2019-20,45,4,0,48,"1,199",> 100%
State,Missouri,All,2019-20,46,5.1,0,65,"1,269",> 100%
State,Missouri,All,2019-20,47,4.6,1,57,"1,272",> 100%
State,Missouri,All,2019-20,48,4.6,5,51,"1,218",> 100%
State,Missouri,All,2019-20,49,5.8,1,67,"1,176",> 100%
State,Missouri,All,2019-20,50,6.1,2,71,"1,200",> 100%
State,Missouri,All,2019-20,51,3.6,2,41,"1,205",> 100%
State,Missouri,All,2019-20,52,4.7,1,59,"1,266",> 100%
State,Missouri,All,2019-20,1,6.4,5,76,"1,258",> 100%
State,Missouri,All,2019-20,2,6.6,9,75,"1,276",> 100%
State,Missouri,All,2019-20,3,6.7,3,81,"1,248",> 100%
State,Missouri,All,2019-20,4,6.4,8,74,"1,285",> 100%
State,Missouri,All,2019-20,5,7.2,9,83,"1,282",> 100%
State,Missouri,All,2019-20,6,6,4,71,"1,252",> 100%
State,Missouri,All,2019-20,7,6.2,10,69,"1,281",> 100%
State,Missouri,All,2019-20,8,6.9,28,59,"1,270",> 100%
State,Missouri,All,2019-20,9,7.8,21,75,"1,224",> 100%
State,Missouri,All,2019-20,10,7.6,19,74,"1,218",> 100%
State,Missouri,All,2019-20,11,7.3,18,62,"1,099",96.6%
State,Missouri,All,2019-20,12,6.9,18,55,"1,055",92.7%
State,Missouri,All,2019-20,13,8.7,11,79,"1,031",90.6%
State,Missouri,All,2019-20,14,8.6,4,69,847,74.4%
State,Missouri,All,2019-20,15,6.3,0,33,523,46%
State,Montana,All,2019-20,40,6.3,0,13,207,> 100%
State,Montana,All,2019-20,41,7.7,0,15,195,> 100%
State,Montana,All,2019-20,42,3.4,0,7,203,> 100%
State,Montana,All,2019-20,43,5.4,0,11,203,> 100%
State,Montana,All,2019-20,44,5.9,0,11,186,99.9%
State,Montana,All,2019-20,45,3.5,0,7,199,> 100%
State,Montana,All,2019-20,46,5.8,0,11,190,> 100%
State,Montana,All,2019-20,47,4.8,0,9,188,> 100%
State,Montana,All,2019-20,48,5.7,1,10,192,> 100%
State,Montana,All,2019-20,49,6.6,0,15,227,> 100%
State,Montana,All,2019-20,50,5.9,1,11,202,> 100%
State,Montana,All,2019-20,51,7.1,1,13,197,> 100%
State,Montana,All,2019-20,52,7,0,12,171,91.8%
State,Montana,All,2019-20,1,6.8,1,15,234,> 100%
State,Montana,All,2019-20,2,7.1,3,12,212,> 100%
State,Montana,All,2019-20,3,5.7,0,12,212,> 100%
State,Montana,All,2019-20,4,3.5,0,7,201,> 100%
State,Montana,All,2019-20,5,5.8,1,12,225,> 100%
State,Montana,All,2019-20,6,5.4,2,9,203,> 100%
State,Montana,All,2019-20,7,6.2,3,9,195,> 100%
State,Montana,All,2019-20,8,8,2,16,226,> 100%
State,Montana,All,2019-20,9,5,2,10,238,> 100%
State,Montana,All,2019-20,10,8.6,6,13,221,> 100%
State,Montana,All,2019-20,11,8.5,7,12,223,> 100%
State,Montana,All,2019-20,12,11.9,5,22,226,> 100%
State,Montana,All,2019-20,13,11.5,3,19,192,> 100%
State,Montana,All,2019-20,14,6,0,8,134,72%
State,Montana,All,2019-20,15,1.9,0,2,104,55.9%
State,Nebraska,All,2019-20,40,6,0,19,318,> 100%
State,Nebraska,All,2019-20,41,6.5,0,23,354,> 100%
State,Nebraska,All,2019-20,42,7.8,0,25,319,> 100%
State,Nebraska,All,2019-20,43,9.6,0,33,344,> 100%
State,Nebraska,All,2019-20,44,5.4,0,17,314,> 100%
State,Nebraska,All,2019-20,45,6.3,0,19,301,96.4%
State,Nebraska,All,2019-20,46,7.9,0,25,318,> 100%
State,Nebraska,All,2019-20,47,6.7,0,22,329,> 100%
State,Nebraska,All,2019-20,48,6.3,0,19,303,97%
State,Nebraska,All,2019-20,49,7.2,1,24,347,> 100%
State,Nebraska,All,2019-20,50,6.8,1,22,338,> 100%
State,Nebraska,All,2019-20,51,6.7,2,23,375,> 100%
State,Nebraska,All,2019-20,52,7.4,2,24,351,> 100%
State,Nebraska,All,2019-20,1,8.7,6,24,344,> 100%
State,Nebraska,All,2019-20,2,12,9,34,358,> 100%
State,Nebraska,All,2019-20,3,11.2,4,32,322,> 100%
State,Nebraska,All,2019-20,4,8,5,24,364,> 100%
State,Nebraska,All,2019-20,5,8.9,6,26,361,> 100%
State,Nebraska,All,2019-20,6,7.8,4,22,334,> 100%
State,Nebraska,All,2019-20,7,9.1,3,26,318,> 100%
State,Nebraska,All,2019-20,8,8.9,2,26,313,> 100%
State,Nebraska,All,2019-20,9,6.9,2,21,331,> 100%
State,Nebraska,All,2019-20,10,8.9,2,29,349,> 100%
State,Nebraska,All,2019-20,11,7.5,1,24,333,> 100%
State,Nebraska,All,2019-20,12,8.5,2,24,306,98%
State,Nebraska,All,2019-20,13,6.1,2,16,294,94.1%
State,Nebraska,All,2019-20,14,10,1,19,201,64.4%
State,Nebraska,All,2019-20,15,7.5,0,6,80,25.6%
State,Nevada,All,2019-20,40,5.7,0,26,460,> 100%
State,Nevada,All,2019-20,41,4.3,0,22,510,> 100%
State,Nevada,All,2019-20,42,6.7,0,28,415,94.5%
State,Nevada,All,2019-20,43,6.9,2,29,450,> 100%
State,Nevada,All,2019-20,44,6.3,0,30,473,> 100%
State,Nevada,All,2019-20,45,6.5,1,31,493,> 100%
State,Nevada,All,2019-20,46,7.3,2,33,477,> 100%
State,Nevada,All,2019-20,47,6.8,1,32,485,> 100%
State,Nevada,All,2019-20,48,5.9,0,28,478,> 100%
State,Nevada,All,2019-20,49,5.5,1,26,488,> 100%
State,Nevada,All,2019-20,50,6,0,30,502,> 100%
State,Nevada,All,2019-20,51,5,0,25,505,> 100%
State,Nevada,All,2019-20,52,5.6,4,25,515,> 100%
State,Nevada,All,2019-20,1,8.3,3,39,505,> 100%
State,Nevada,All,2019-20,2,6.1,2,30,528,> 100%
State,Nevada,All,2019-20,3,7,5,36,585,> 100%
State,Nevada,All,2019-20,4,7.5,3,39,559,> 100%
State,Nevada,All,2019-20,5,6.8,7,27,501,> 100%
State,Nevada,All,2019-20,6,8.8,5,43,547,> 100%
State,Nevada,All,2019-20,7,6.7,6,28,510,> 100%
State,Nevada,All,2019-20,8,4.7,1,24,528,> 100%
State,Nevada,All,2019-20,9,8,2,39,511,> 100%
State,Nevada,All,2019-20,10,7,4,31,499,> 100%
State,Nevada,All,2019-20,11,9.1,3,40,472,> 100%
State,Nevada,All,2019-20,12,9.2,3,39,456,> 100%
State,Nevada,All,2019-20,13,10.7,2,49,478,> 100%
State,Nevada,All,2019-20,14,10.1,0,46,456,> 100%
State,Nevada,All,2019-20,15,12.3,0,29,236,53.7%
State,New Hampshire,All,2019-20,40,6,0,14,234,> 100%
State,New Hampshire,All,2019-20,41,9.3,0,22,236,> 100%
State,New Hampshire,All,2019-20,42,5.5,0,14,254,> 100%
State,New Hampshire,All,2019-20,43,6.7,0,16,239,> 100%
State,New Hampshire,All,2019-20,44,4.4,0,11,252,> 100%
State,New Hampshire,All,2019-20,45,3.8,0,9,240,> 100%
State,New Hampshire,All,2019-20,46,5,0,12,241,> 100%
State,New Hampshire,All,2019-20,47,6.6,0,18,273,> 100%
State,New Hampshire,All,2019-20,48,4.9,0,12,245,> 100%
State,New Hampshire,All,2019-20,49,7.2,0,19,265,> 100%
State,New Hampshire,All,2019-20,50,5.6,0,15,268,> 100%
State,New Hampshire,All,2019-20,51,5.2,0,15,286,> 100%
State,New Hampshire,All,2019-20,52,6.2,0,16,257,> 100%
State,New Hampshire,All,2019-20,1,7.1,1,18,266,> 100%
State,New Hampshire,All,2019-20,2,7.9,3,18,267,> 100%
State,New Hampshire,All,2019-20,3,6.1,1,14,245,> 100%
State,New Hampshire,All,2019-20,4,5.9,0,14,239,> 100%
State,New Hampshire,All,2019-20,5,6.1,2,13,247,> 100%
State,New Hampshire,All,2019-20,6,5.5,4,10,256,> 100%
State,New Hampshire,All,2019-20,7,4.8,3,9,248,> 100%
State,New Hampshire,All,2019-20,8,8.5,2,22,284,> 100%
State,New Hampshire,All,2019-20,9,8.3,7,12,230,> 100%
State,New Hampshire,All,2019-20,10,7.1,2,18,281,> 100%
State,New Hampshire,All,2019-20,11,7.9,1,19,254,> 100%
State,New Hampshire,All,2019-20,12,7.8,2,18,255,> 100%
State,New Hampshire,All,2019-20,13,10,0,26,259,> 100%
State,New Hampshire,All,2019-20,14,6.9,1,16,248,> 100%
State,New Hampshire,All,2019-20,15,9,0,21,233,> 100%
State,New Jersey,All,2019-20,40,5.5,0,76,"1,372",98.8%
State,New Jersey,All,2019-20,41,5.3,0,75,"1,416",> 100%
State,New Jersey,All,2019-20,42,4.2,2,58,"1,425",> 100%
State,New Jersey,All,2019-20,43,4.6,1,65,"1,450",> 100%
State,New Jersey,All,2019-20,44,5.2,2,67,"1,327",95.5%
State,New Jersey,All,2019-20,45,5.3,0,78,"1,474",> 100%
State,New Jersey,All,2019-20,46,5.9,0,89,"1,496",> 100%
State,New Jersey,All,2019-20,47,3.5,1,51,"1,497",> 100%
State,New Jersey,All,2019-20,48,4.2,1,59,"1,440",> 100%
State,New Jersey,All,2019-20,49,5,2,76,"1,558",> 100%
State,New Jersey,All,2019-20,50,4.8,0,75,"1,572",> 100%
State,New Jersey,All,2019-20,51,4.6,0,67,"1,467",> 100%
State,New Jersey,All,2019-20,52,4.8,3,73,"1,588",> 100%
State,New Jersey,All,2019-20,1,4.8,5,74,"1,636",> 100%
State,New Jersey,All,2019-20,2,6.4,7,94,"1,587",> 100%
State,New Jersey,All,2019-20,3,6.4,15,81,"1,494",> 100%
State,New Jersey,All,2019-20,4,6.3,9,91,"1,575",> 100%
State,New Jersey,All,2019-20,5,6.1,10,82,"1,517",> 100%
State,New Jersey,All,2019-20,6,6.2,10,83,"1,496",> 100%
State,New Jersey,All,2019-20,7,5.7,8,77,"1,486",> 100%
State,New Jersey,All,2019-20,8,6,11,79,"1,491",> 100%
State,New Jersey,All,2019-20,9,6.5,12,90,"1,570",> 100%
State,New Jersey,All,2019-20,10,6.6,13,87,"1,504",> 100%
State,New Jersey,All,2019-20,11,6.4,9,83,"1,444",> 100%
State,New Jersey,All,2019-20,12,7.7,8,112,"1,562",> 100%
State,New Jersey,All,2019-20,13,15,10,279,"1,928",> 100%
State,New Jersey,All,2019-20,14,16.1,8,276,"1,765",> 100%
State,New Jersey,All,2019-20,15,15.6,1,67,437,31.5%
State,New Mexico,All,2019-20,40,5,0,19,378,> 100%
State,New Mexico,All,2019-20,41,3,0,11,363,> 100%
State,New Mexico,All,2019-20,42,7.4,0,25,340,99.7%
State,New Mexico,All,2019-20,43,5.6,0,20,360,> 100%
State,New Mexico,All,2019-20,44,2.5,0,9,366,> 100%
State,New Mexico,All,2019-20,45,5.3,0,19,358,> 100%
State,New Mexico,All,2019-20,46,4.9,0,17,349,> 100%
State,New Mexico,All,2019-20,47,4.1,0,15,369,> 100%
State,New Mexico,All,2019-20,48,6,0,24,402,> 100%
State,New Mexico,All,2019-20,49,5.3,2,18,375,> 100%
State,New Mexico,All,2019-20,50,6.5,3,22,386,> 100%
State,New Mexico,All,2019-20,51,6.9,0,26,376,> 100%
State,New Mexico,All,2019-20,52,8.4,2,30,383,> 100%
State,New Mexico,All,2019-20,1,9.5,10,30,419,> 100%
State,New Mexico,All,2019-20,2,8.5,9,26,413,> 100%
State,New Mexico,All,2019-20,3,8.3,8,25,400,> 100%
State,New Mexico,All,2019-20,4,9.4,7,30,394,> 100%
State,New Mexico,All,2019-20,5,9,5,29,377,> 100%
State,New Mexico,All,2019-20,6,6.1,4,19,379,> 100%
State,New Mexico,All,2019-20,7,9.6,4,33,386,> 100%
State,New Mexico,All,2019-20,8,6.4,2,22,376,> 100%
State,New Mexico,All,2019-20,9,5.8,0,23,394,> 100%
State,New Mexico,All,2019-20,10,6.9,2,24,375,> 100%
State,New Mexico,All,2019-20,11,8.4,2,24,309,90.6%
State,New Mexico,All,2019-20,12,9.1,3,27,331,97%
State,New Mexico,All,2019-20,13,7.3,3,18,286,83.8%
State,New Mexico,All,2019-20,14,8.4,0,20,238,69.8%
State,New Mexico,All,2019-20,15,4.7,0,4,86,25.2%
State,New York,All,2019-20,40,6.9,0,131,"1,894",99.7%
State,New York,All,2019-20,41,6.3,1,122,"1,952",> 100%
State,New York,All,2019-20,42,7.4,0,145,"1,952",> 100%
State,New York,All,2019-20,43,8.5,0,157,"1,844",97%
State,New York,All,2019-20,44,7.2,0,140,"1,955",> 100%
State,New York,All,2019-20,45,7.2,1,143,"1,987",> 100%
State,New York,All,2019-20,46,6.5,0,130,"2,005",> 100%
State,New York,All,2019-20,47,7.9,2,157,"2,002",> 100%
State,New York,All,2019-20,48,7.3,0,142,"1,957",> 100%
State,New York,All,2019-20,49,6.8,0,142,"2,088",> 100%
State,New York,All,2019-20,50,8.4,1,167,"2,003",> 100%
State,New York,All,2019-20,51,7.9,0,160,"2,038",> 100%
State,New York,All,2019-20,52,7.8,3,156,"2,038",> 100%
State,New York,All,2019-20,1,9.7,12,201,"2,186",> 100%
State,New York,All,2019-20,2,9.2,14,180,"2,117",> 100%
State,New York,All,2019-20,3,9.3,19,183,"2,168",> 100%
State,New York,All,2019-20,4,8.8,9,172,"2,049",> 100%
State,New York,All,2019-20,5,7.8,16,144,"2,054",> 100%
State,New York,All,2019-20,6,8.1,21,146,"2,072",> 100%
State,New York,All,2019-20,7,8.8,14,164,"2,025",> 100%
State,New York,All,2019-20,8,8.8,22,159,"2,048",> 100%
State,New York,All,2019-20,9,7.9,15,152,"2,119",> 100%
State,New York,All,2019-20,10,8.9,22,160,"2,040",> 100%
State,New York,All,2019-20,11,9.7,20,169,"1,939",> 100%
State,New York,All,2019-20,12,10.4,13,199,"2,035",> 100%
State,New York,All,2019-20,13,16.3,15,373,"2,386",> 100%
State,New York,All,2019-20,14,21.9,10,688,"3,182",> 100%
State,New York,All,2019-20,15,22.8,10,615,"2,736",> 100%
State,North Carolina,All,2019-20,40,5.6,2,101,"1,843",> 100%
State,North Carolina,All,2019-20,41,5.3,0,91,"1,714",> 100%
State,North Carolina,All,2019-20,42,5.4,0,97,"1,802",> 100%
State,North Carolina,All,2019-20,43,4.8,0,89,"1,871",> 100%
State,North Carolina,All,2019-20,44,5.2,0,90,"1,725",> 100%
State,North Carolina,All,2019-20,45,4.4,1,79,"1,811",> 100%
State,North Carolina,All,2019-20,46,5.5,1,102,"1,865",> 100%
State,North Carolina,All,2019-20,47,5.8,3,106,"1,892",> 100%
State,North Carolina,All,2019-20,48,6.2,5,106,"1,802",> 100%
State,North Carolina,All,2019-20,49,5.7,1,112,"1,997",> 100%
State,North Carolina,All,2019-20,50,6,5,110,"1,920",> 100%
State,North Carolina,All,2019-20,51,7.2,2,131,"1,852",> 100%
State,North Carolina,All,2019-20,52,5.8,7,108,"1,971",> 100%
State,North Carolina,All,2019-20,1,6.7,9,122,"1,969",> 100%
State,North Carolina,All,2019-20,2,7.2,16,127,"1,976",> 100%
State,North Carolina,All,2019-20,3,7.7,12,130,"1,852",> 100%
State,North Carolina,All,2019-20,4,7.1,12,124,"1,922",> 100%
State,North Carolina,All,2019-20,5,6.9,14,117,"1,902",> 100%
State,North Carolina,All,2019-20,6,6.9,18,112,"1,878",> 100%
State,North Carolina,All,2019-20,7,7.6,14,109,"1,625",96.1%
State,North Carolina,All,2019-20,8,7.8,15,74,"1,140",67.5%
State,North Carolina,All,2019-20,9,6.9,7,17,348,20.6%
State,North Carolina,All,2019-20,10,,Insufficient Data,Insufficient Data,Insufficient Data,< 20%
State,North Carolina,All,2019-20,11,,Insufficient Data,Insufficient Data,Insufficient Data,< 20%
State,North Carolina,All,2019-20,12,,Insufficient Data,Insufficient Data,Insufficient Data,< 20%
State,North Carolina,All,2019-20,13,,Insufficient Data,Insufficient Data,Insufficient Data,< 20%
State,North Carolina,All,2019-20,14,,Insufficient Data,Insufficient Data,Insufficient Data,< 20%
State,North Carolina,All,2019-20,15,,Insufficient Data,Insufficient Data,Insufficient Data,< 20%
State,North Dakota,All,2019-20,40,5.9,0,7,119,99.5%
State,North Dakota,All,2019-20,41,4.4,0,5,113,94.5%
State,North Dakota,All,2019-20,42,11.6,0,17,146,> 100%
State,North Dakota,All,2019-20,43,9,0,12,134,> 100%
State,North Dakota,All,2019-20,44,4.6,0,6,131,> 100%
State,North Dakota,All,2019-20,45,11.9,0,16,135,> 100%
State,North Dakota,All,2019-20,46,9.2,0,12,131,> 100%
State,North Dakota,All,2019-20,47,8,0,11,138,> 100%
State,North Dakota,All,2019-20,48,4.3,0,6,140,> 100%
State,North Dakota,All,2019-20,49,5.3,0,7,132,> 100%
State,North Dakota,All,2019-20,50,9.6,0,13,135,> 100%
State,North Dakota,All,2019-20,51,8.6,0,12,140,> 100%
State,North Dakota,All,2019-20,52,8.8,0,12,137,> 100%
State,North Dakota,All,2019-20,1,6.3,1,8,142,> 100%
State,North Dakota,All,2019-20,2,8.8,4,9,147,> 100%
State,North Dakota,All,2019-20,3,4.4,0,7,159,> 100%
State,North Dakota,All,2019-20,4,8.7,1,11,138,> 100%
State,North Dakota,All,2019-20,5,8.7,1,10,126,> 100%
State,North Dakota,All,2019-20,6,7.5,1,9,134,> 100%
State,North Dakota,All,2019-20,7,5.8,1,7,139,> 100%
State,North Dakota,All,2019-20,8,6.8,0,11,162,> 100%
State,North Dakota,All,2019-20,9,10.8,3,12,139,> 100%
State,North Dakota,All,2019-20,10,11.2,2,15,152,> 100%
State,North Dakota,All,2019-20,11,11.1,3,11,126,> 100%
State,North Dakota,All,2019-20,12,16.2,3,15,111,92.8%
State,North Dakota,All,2019-20,13,10.6,2,7,85,71.1%
State,North Dakota,All,2019-20,14,6.8,1,3,59,49.3%
State,North Dakota,All,2019-20,15,2.9,0,1,35,29.3%
State,Ohio,All,2019-20,40,4.5,0,101,"2,257",> 100%
State,Ohio,All,2019-20,41,4.8,1,112,"2,342",> 100%
State,Ohio,All,2019-20,42,3.8,0,88,"2,304",> 100%
State,Ohio,All,2019-20,43,4.5,0,103,"2,300",> 100%
State,Ohio,All,2019-20,44,4.2,0,101,"2,384",> 100%
State,Ohio,All,2019-20,45,4.3,0,108,"2,488",> 100%
State,Ohio,All,2019-20,46,4.7,0,113,"2,411",> 100%
State,Ohio,All,2019-20,47,3.8,3,89,"2,417",> 100%
State,Ohio,All,2019-20,48,4.2,0,100,"2,395",> 100%
State,Ohio,All,2019-20,49,5.1,1,124,"2,450",> 100%
State,Ohio,All,2019-20,50,4.6,1,113,"2,496",> 100%
State,Ohio,All,2019-20,51,4.6,2,110,"2,459",> 100%
State,Ohio,All,2019-20,52,4.9,3,122,"2,539",> 100%
State,Ohio,All,2019-20,1,5.9,15,136,"2,548",> 100%
State,Ohio,All,2019-20,2,6.5,13,157,"2,615",> 100%
State,Ohio,All,2019-20,3,6.6,10,153,"2,456",> 100%
State,Ohio,All,2019-20,4,5.8,19,128,"2,548",> 100%
State,Ohio,All,2019-20,5,6.2,27,127,"2,476",> 100%
State,Ohio,All,2019-20,6,6.1,18,134,"2,510",> 100%
State,Ohio,All,2019-20,7,6.6,22,140,"2,444",> 100%
State,Ohio,All,2019-20,8,5.4,18,116,"2,492",> 100%
State,Ohio,All,2019-20,9,6.4,29,125,"2,415",> 100%
State,Ohio,All,2019-20,10,6.4,15,133,"2,321",> 100%
State,Ohio,All,2019-20,11,6.9,35,113,"2,145",96.1%
State,Ohio,All,2019-20,12,6.7,19,100,"1,765",79%
State,Ohio,All,2019-20,13,7,13,84,"1,385",62%
State,Ohio,All,2019-20,14,5.1,1,39,789,35.3%
State,Ohio,All,2019-20,15,,Insufficient Data,Insufficient Data,Insufficient Data,< 20%
State,Oklahoma,All,2019-20,40,6.9,1,48,709,94.6%
State,Oklahoma,All,2019-20,41,7.1,0,52,729,97.3%
